gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	gene_id	pvalue	padj	stat	layer	significant	direction	comparison	reference	contrast	method
MOGAT2	-0.847267558252962	3.39119611890999	-4.12520580840872	3.95650597273244e-05	6.33486484593389e-05	0.552796367134229	MOGAT2	MOGAT2	3.95650597273244e-05	6.33486484593389e-05	-4.12520580840872	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SLC39A9	0.234653380831327	11.3761488852188	4.12338547276138	3.98746223448658e-05	6.38386810939969e-05	0.545400236880687	SLC39A9	SLC39A9	3.98746223448658e-05	6.38386810939969e-05	4.12338547276138	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
AKIRIN1	-0.20452274784498	10.1903128819158	-4.12303507144681	3.99345084994812e-05	6.39289343557533e-05	0.54397622553727	AKIRIN1	AKIRIN1	3.99345084994812e-05	6.39289343557533e-05	-4.12303507144681	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
C8orf46	-0.754561748948483	4.23661610239472	-4.12261424329475	4.0006721034932e-05	6.40389026240777e-05	0.542262662863805	C8orf46	C8orf46	4.0006721034932e-05	6.40389026240777e-05	-4.12261424329475	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ZMYND17	-0.32537052727533	6.50008521882742	-4.12197080185158	4.01169243960014e-05	6.42081240951435e-05	0.539651814878858	ZMYND17	ZMYND17	4.01169243960014e-05	6.42081240951435e-05	-4.12197080185158	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ANKH	-0.390783804314777	10.5648701073493	-4.1219568764729	4.01194938027457e-05	6.42081240951435e-05	0.53959174578956	ANKH	ANKH	4.01194938027457e-05	6.42081240951435e-05	-4.1219568764729	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
BEND6	0.491222658286569	5.23270495458299	4.12155242620312	4.01888505828069e-05	6.43134687951363e-05	0.53795214049416	BEND6	BEND6	4.01888505828069e-05	6.43134687951363e-05	4.12155242620312	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
STK32B	-0.834422903772624	6.9788754748142	-4.12123506662551	4.02436698123917e-05	6.43955328455714e-05	0.536659470237088	STK32B	STK32B	4.02436698123917e-05	6.43955328455714e-05	-4.12123506662551	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ZNF41	-0.260256036399085	8.11285598678778	-4.12064568659528	4.03451559608518e-05	6.45522495373629e-05	0.534269036079634	ZNF41	ZNF41	4.03451559608518e-05	6.45522495373629e-05	-4.12064568659528	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CDAN1	0.202023970477702	8.54373848059455	4.1202875214528	4.04070560982355e-05	6.46456066269238e-05	0.532814414759543	CDAN1	CDAN1	4.04070560982355e-05	6.46456066269238e-05	4.1202875214528	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
MICA	-0.341564668393845	8.07617431874484	-4.11802188658134	4.08007935235245e-05	6.5269793629968e-05	0.523614223021732	MICA	MICA	4.08007935235245e-05	6.5269793629968e-05	-4.11802188658134	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
IZUMO1	-0.233353167330358	0.492615772089183	-4.11789109896323	4.08235470060723e-05	6.53004531121916e-05	0.523084952477542	IZUMO1	IZUMO1	4.08235470060723e-05	6.53004531121916e-05	-4.11789109896323	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ZNF283	-0.247064377328909	6.15905582163501	-4.11706287838061	4.09684352139885e-05	6.55264540728176e-05	0.519723661281652	ZNF283	ZNF283	4.09684352139885e-05	6.55264540728176e-05	-4.11706287838061	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
FAM69B	-0.396183730748924	7.37900132122213	-4.11598617589684	4.11576138680528e-05	6.58232488926679e-05	0.51535316074252	FAM69B	FAM69B	4.11576138680528e-05	6.58232488926679e-05	-4.11598617589684	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
RAB27A	-0.305131945177433	8.72731684558216	-4.11578193815562	4.11935736596043e-05	6.58749706181178e-05	0.514524612116129	RAB27A	RAB27A	4.11935736596043e-05	6.58749706181178e-05	-4.11578193815562	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LOC728643	0.291850128740278	5.85244112303881	4.11325342429124	4.164117220292e-05	6.65849002014711e-05	0.504271652056464	LOC728643	LOC728643	4.164117220292e-05	6.65849002014711e-05	4.11325342429124	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ARL8B	0.19400005837292	11.3069436003303	4.11199699385627	4.18653456968187e-05	6.69374762085655e-05	0.499178335920694	ARL8B	ARL8B	4.18653456968187e-05	6.69374762085655e-05	4.11199699385627	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
HLA-B	0.430707671640379	14.4703252683732	4.11185244209834	4.18913936572387e-05	6.69732400352902e-05	0.498588991571213	HLA-B	HLA-B	4.18913936572387e-05	6.69732400352902e-05	4.11185244209834	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
RGS1	0.599193862048011	9.47185417010735	4.11141239524657	4.1970224452917e-05	6.70933759370302e-05	0.496805550528939	RGS1	RGS1	4.1970224452917e-05	6.70933759370302e-05	4.11141239524657	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
AMY2A	-0.502769457371778	1.23798084227911	-4.11053869884355	4.21271578565929e-05	6.73383341814501e-05	0.493265145839048	AMY2A	AMY2A	4.21271578565929e-05	6.73383341814501e-05	-4.11053869884355	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
EP400	-0.179867615026605	10.5137698596201	-4.10866165854422	4.24660137147929e-05	6.78740185834048e-05	0.485664898171266	EP400	EP400	4.24660137147929e-05	6.78740185834048e-05	-4.10866165854422	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SDHAP2	-0.317431732476122	7.04700825763832	-4.10779119110796	4.26241199821738e-05	6.8120739697538e-05	0.482139868840767	SDHAP2	SDHAP2	4.26241199821738e-05	6.8120739697538e-05	-4.10779119110796	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
IL17RC	0.293321637959991	9.72915656482246	4.10677854417263	4.28089410680593e-05	6.84101086520924e-05	0.478036546346199	IL17RC	IL17RC	4.28089410680593e-05	6.84101086520924e-05	4.10677854417263	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ABCA4	-0.826831964368531	4.90434393063584	-4.10625586457855	4.29045378001811e-05	6.85568558352323e-05	0.475920770723724	ABCA4	ABCA4	4.29045378001811e-05	6.85568558352323e-05	-4.10625586457855	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
RASA1	-0.308839356938371	10.0304856317093	-4.10599455893468	4.29524059103562e-05	6.86273187225427e-05	0.474863119359788	RASA1	RASA1	4.29524059103562e-05	6.86273187225427e-05	-4.10599455893468	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
HSP90AA1	0.269772945353393	14.7318615194055	4.10584994476803	4.29787707441662e-05	6.866341533917e-05	0.474280539406498	HSP90AA1	HSP90AA1	4.29787707441662e-05	6.866341533917e-05	4.10584994476803	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ZDHHC22	0.648353254489918	1.06314987613543	4.10481466219725	4.31691814182559e-05	6.89615642773859e-05	0.470088226701677	ZDHHC22	ZDHHC22	4.31691814182559e-05	6.89615642773859e-05	4.10481466219725	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LRRC29	-0.349168929616653	5.42023765483072	-4.10358667219944	4.3395707473535e-05	6.93173491327309e-05	0.46512355244631	LRRC29	LRRC29	4.3395707473535e-05	6.93173491327309e-05	-4.10358667219944	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
TBC1D3B	0.465119421388493	6.70085549132948	4.10281225251171	4.35394267055457e-05	6.95408131672603e-05	0.461988249344741	TBC1D3B	TBC1D3B	4.35394267055457e-05	6.95408131672603e-05	4.10281225251171	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
HBD	-0.357638095123861	0.553517506193229	-4.10234633834464	4.36258480195104e-05	6.96727302522893e-05	0.460106973274152	HBD	HBD	4.36258480195104e-05	6.96727302522893e-05	-4.10234633834464	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
HCG4	-0.664432494522543	4.80477927332783	-4.10213913139429	4.36645970849978e-05	6.97284958275827e-05	0.459265637141363	HCG4	HCG4	4.36645970849978e-05	6.97284958275827e-05	-4.10213913139429	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CSNK1G1	0.244317291976536	9.52304516928159	4.10077431303509	4.39191988617817e-05	7.01289190458349e-05	0.453750974323854	CSNK1G1	CSNK1G1	4.39191988617817e-05	7.01289190458349e-05	4.10077431303509	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ZNF529	-0.225902642773738	8.2827166804294	-4.10024728451576	4.40179646520304e-05	7.02804593970482e-05	0.451620627566089	ZNF529	ZNF529	4.40179646520304e-05	7.02804593970482e-05	-4.10024728451576	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
STRA8	0.44574923715396	0.411990338563171	4.10011530598905	4.40429214457242e-05	7.03141377466825e-05	0.451083771550945	STRA8	STRA8	4.40429214457242e-05	7.03141377466825e-05	4.10011530598905	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
GBP6	-0.649666937740885	3.15821800165153	-4.09990621609239	4.40821846616961e-05	7.03706482626848e-05	0.450238692496471	GBP6	GBP6	4.40821846616961e-05	7.03706482626848e-05	-4.09990621609239	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CHADL	-0.558264446896635	5.77089595375723	-4.09979716109818	4.41026763608838e-05	7.03971855611371e-05	0.449797941340704	CHADL	CHADL	4.41026763608838e-05	7.03971855611371e-05	-4.09979716109818	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
C7orf10	0.482284098578268	5.8278078447564	4.09866863510919	4.43150878259344e-05	7.07300358179432e-05	0.445240697329791	C7orf10	C7orf10	4.43150878259344e-05	7.07300358179432e-05	4.09866863510919	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ISL1	-0.508520715987782	1.14709818331957	-4.09850662383973	4.43458594238205e-05	7.07729429597976e-05	0.444583037063162	ISL1	ISL1	4.43458594238205e-05	7.07729429597976e-05	-4.09850662383973	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
EIF2C2	0.373561984039422	7.90278191577209	4.09833304315416	4.43786651840657e-05	7.0819088676019e-05	0.443881740439358	EIF2C2	EIF2C2	4.43786651840657e-05	7.0819088676019e-05	4.09833304315416	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
C1GALT1C1	0.197346149786513	9.29567382328654	4.09426006929589	4.5154887027083e-05	7.20514592225943e-05	0.427437894513791	C1GALT1C1	C1GALT1C1	4.5154887027083e-05	7.20514592225943e-05	4.09426006929589	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
HOXA11AS	0.540152109421234	2.17710990916598	4.09407473529218	4.5190716246344e-05	7.21023087300308e-05	0.426686472628281	HOXA11AS	HOXA11AS	4.5190716246344e-05	7.21023087300308e-05	4.09407473529218	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PDLIM5	-0.385424994802394	11.51008059455	-4.09404344566887	4.51967350084212e-05	7.21055905639259e-05	0.42656018785888	PDLIM5	PDLIM5	4.51967350084212e-05	7.21055905639259e-05	-4.09404344566887	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SLCO4C1	-0.648772196900635	3.33060132122213	-4.09341991480106	4.53168340579252e-05	7.22908563287087e-05	0.424043816034449	SLCO4C1	SLCO4C1	4.53168340579252e-05	7.22908563287087e-05	-4.09341991480106	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SSH2	-0.302806473796149	9.16289182493807	-4.09334337867344	4.5331596639567e-05	7.2308068259432e-05	0.423734966310048	SSH2	SSH2	4.5331596639567e-05	7.2308068259432e-05	-4.09334337867344	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PBXIP1	-0.286536698172009	11.4852054500413	-4.09284126069147	4.54285603914209e-05	7.2456384113913e-05	0.421708886039888	PBXIP1	PBXIP1	4.54285603914209e-05	7.2456384113913e-05	-4.09284126069147	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
UTP11L	0.188232255433498	9.27914946325351	4.09243436986223	4.55070834856863e-05	7.25752645846031e-05	0.42007062024009	UTP11L	UTP11L	4.55070834856863e-05	7.25752645846031e-05	4.09243436986223	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ALOX15B	-1.11572692590636	6.85690346820809	-4.09185544462728	4.56195040138512e-05	7.27481795366768e-05	0.41773175435264	ALOX15B	ALOX15B	4.56195040138512e-05	7.27481795366768e-05	-4.09185544462728	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
FGA	-0.726835273233218	0.880407927332783	-4.0913224898007	4.57230496310724e-05	7.29069128513684e-05	0.415582013641328	FGA	FGA	4.57230496310724e-05	7.29069128513684e-05	-4.0913224898007	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CLEC16A	0.185822383214209	9.61744715111478	4.09102325328447	4.57810881174913e-05	7.29930620883348e-05	0.414378508836575	CLEC16A	CLEC16A	4.57810881174913e-05	7.29930620883348e-05	4.09102325328447	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
HDHD2	-0.216874464648393	9.53099058629232	-4.09006437420413	4.59681723024119e-05	7.32849278121844e-05	0.41051170647163	HDHD2	HDHD2	4.59681723024119e-05	7.32849278121844e-05	-4.09006437420413	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
NFKB1	-0.225873491499947	10.3843588769612	-4.0899785820477	4.59849462997148e-05	7.33052485464491e-05	0.410165781617278	NFKB1	NFKB1	4.59849462997148e-05	7.33052485464491e-05	-4.0899785820477	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PCDHB9	-0.5681718650546	5.89192031379026	-4.08976046480733	4.60278161071163e-05	7.33671617752248e-05	0.40928295731637	PCDHB9	PCDHB9	4.60278161071163e-05	7.33671617752248e-05	-4.08976046480733	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LOC339047	-0.311816443570168	9.67128265895954	-4.08973928564729	4.60319615929346e-05	7.33673439873377e-05	0.409197565848015	LOC339047	LOC339047	4.60319615929346e-05	7.33673439873377e-05	-4.08973928564729	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
C9orf53	0.316842019702858	0.54704789430223	4.08949310603891	4.6079975632804e-05	7.34374392746964e-05	0.408208413769189	C9orf53	C9orf53	4.6079975632804e-05	7.34374392746964e-05	4.08949310603891	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
FAM100B	0.306338256648933	9.30252064409579	4.08859300873572	4.62568567365227e-05	7.37128791353396e-05	0.404576576243305	FAM100B	FAM100B	4.62568567365227e-05	7.37128791353396e-05	4.08859300873572	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
MS4A2	-0.79270996497625	5.11028711808423	-4.08702487634366	4.65662085383689e-05	7.4199351724594e-05	0.398257000423661	MS4A2	MS4A2	4.65662085383689e-05	7.4199351724594e-05	-4.08702487634366	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LOC727896	0.291411614610828	4.59189388934765	4.08634812672987	4.67001196990805e-05	7.44062136499401e-05	0.395533794784295	LOC727896	LOC727896	4.67001196990805e-05	7.44062136499401e-05	4.08634812672987	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LOC284023	-0.26579401797565	6.71382617671346	-4.08591510305352	4.67861236978862e-05	7.45367166755539e-05	0.393789403808655	LOC284023	LOC284023	4.67861236978862e-05	7.45367166755539e-05	-4.08591510305352	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SPHK1	0.49852144764831	8.45090437654831	4.08562693131012	4.68436418796454e-05	7.46218190117765e-05	0.392625268216105	SPHK1	SPHK1	4.68436418796454e-05	7.46218190117765e-05	4.08562693131012	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PAPD7	-0.219545747573086	9.35213129644922	-4.08556405053062	4.68559575305608e-05	7.46349052210929e-05	0.392375357117777	PAPD7	PAPD7	4.68559575305608e-05	7.46349052210929e-05	-4.08556405053062	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
FLJ39582	-0.392001844744033	5.41405532617671	-4.0851296237563	4.69425137624069e-05	7.47662335237424e-05	0.390625640884873	FLJ39582	FLJ39582	4.69425137624069e-05	7.47662335237424e-05	-4.0851296237563	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LTK	-0.595307450143126	2.41479182493807	-4.08505581509581	4.6957435341981e-05	7.47834549548525e-05	0.390325020614998	LTK	LTK	4.6957435341981e-05	7.47834549548525e-05	-4.08505581509581	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CD164	-0.275582193062402	13.1834471511148	-4.08442330611866	4.70837674087384e-05	7.49780879201189e-05	0.38777787045863	CD164	CD164	4.70837674087384e-05	7.49780879201189e-05	-4.08442330611866	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
MBOAT4	-0.308431619728444	1.5411058629232	-4.08250947654498	4.74677854935909e-05	7.5583000523478e-05	0.380076459709128	MBOAT4	MBOAT4	4.74677854935909e-05	7.5583000523478e-05	-4.08250947654498	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
TMEM50B	-0.200609461209979	10.0550595375723	-4.08229394730935	4.75112410004844e-05	7.56455766082421e-05	0.379208993563235	TMEM50B	TMEM50B	4.75112410004844e-05	7.56455766082421e-05	-4.08229394730935	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
