pathway	collection	comparison	ES	NES	pvalue	padj	FWER	size	direction	method	source	rank_metric	report_side	rank_at_max	leading_edge	core_enrichment	output_label	source_file	significant_fdr_0_25	significant_fdr_0_05	NAME	NAME_KEY	COLLECTION	COMPARISON	SIZE	NOM p-val	FDR	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	Log10FDR	tags	list	signal	PA_ID
GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GO_BP	Tumor_vs_Normal	-0.2681989	-1.0254625	0.4188627	0.57467014	1	68	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4077	tags=28%, list=22%, signal=36%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GO_BP	Tumor_vs_Normal	68	0.4188627	0.57467014	0.57467014	1	4077	tags=28%, list=22%, signal=36%	0.240581368326777	28	22	36	Tumor_vs_Normal::GO_BP::GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT
GOBP_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	GO_BP	Tumor_vs_Normal	-0.27863055	-1.0246254	0.41963017	0.576298	1	60	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4344	tags=32%, list=24%, signal=41%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	GOBP_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	GO_BP	Tumor_vs_Normal	60	0.41963017	0.576298	0.576298	1	4344	tags=32%, list=24%, signal=41%	0.23935288760322	32	24	41	Tumor_vs_Normal::GO_BP::GOBP_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS
GOBP_PODOSOME_ASSEMBLY	GO_BP	Tumor_vs_Normal	0.3304966	1.0369991	0.38196287	0.5768519	1	18	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	5400	tags=33%, list=30%, signal=47%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_PODOSOME_ASSEMBLY	GOBP_PODOSOME_ASSEMBLY	GO_BP	Tumor_vs_Normal	18	0.38196287	0.5768519	0.5768519	1	5400	tags=33%, list=30%, signal=47%	0.238935672578483	33	30	47	Tumor_vs_Normal::GO_BP::GOBP_PODOSOME_ASSEMBLY
GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	-0.2613323	-1.0239735	0.42857143	0.5775473	1	86	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3991	tags=26%, list=22%, signal=33%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	86	0.42857143	0.5775473	0.5775473	1	3991	tags=26%, list=22%, signal=33%	0.23841244210631	26	22	33	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GO_BP	Tumor_vs_Normal	0.22953174	1.0362016	0.33730158	0.57817113	1	87	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2880	tags=22%, list=16%, signal=26%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GO_BP	Tumor_vs_Normal	87	0.33730158	0.57817113	0.57817113	1	2880	tags=22%, list=16%, signal=26%	0.237943597886256	22	16	26	Tumor_vs_Normal::GO_BP::GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE
GOBP_SYNAPTIC_VESICLE_MATURATION	GO_BP	Tumor_vs_Normal	0.29480243	1.0358365	0.36826348	0.5783401	1	26	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	1180	tags=19%, list=6%, signal=21%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_SYNAPTIC_VESICLE_MATURATION	GOBP_SYNAPTIC_VESICLE_MATURATION	GO_BP	Tumor_vs_Normal	26	0.36826348	0.5783401	0.5783401	1	1180	tags=19%, list=6%, signal=21%	0.237816694251901	19	6	21	Tumor_vs_Normal::GO_BP::GOBP_SYNAPTIC_VESICLE_MATURATION
GOBP_INSULIN_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	0.34179732	1.0354524	0.41282052	0.57865137	1	16	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	1459	tags=19%, list=8%, signal=20%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_INSULIN_METABOLIC_PROCESS	GOBP_INSULIN_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	16	0.41282052	0.57865137	0.57865137	1	1459	tags=19%, list=8%, signal=20%	0.237583014315361	19	8	20	Tumor_vs_Normal::GO_BP::GOBP_INSULIN_METABOLIC_PROCESS
GOBP_NEGATIVE_REGULATION_OF_FERROPTOSIS	GO_BP	Tumor_vs_Normal	-0.3654404	-1.0232708	0.4347826	0.57890695	1	17	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3118	tags=29%, list=17%, signal=35%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_NEGATIVE_REGULATION_OF_FERROPTOSIS	GOBP_NEGATIVE_REGULATION_OF_FERROPTOSIS	GO_BP	Tumor_vs_Normal	17	0.4347826	0.57890695	0.57890695	1	3118	tags=29%, list=17%, signal=35%	0.237391236530051	29	17	35	Tumor_vs_Normal::GO_BP::GOBP_NEGATIVE_REGULATION_OF_FERROPTOSIS
GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	-0.23143029	-1.0231345	0.42154565	0.5789464	1	188	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	5458	tags=32%, list=30%, signal=46%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS	GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	188	0.42154565	0.5789464	0.5789464	1	5458	tags=32%, list=30%, signal=46%	0.237361642251436	32	30	46	Tumor_vs_Normal::GO_BP::GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_GTPASE_ACTIVITY	GO_BP	Tumor_vs_Normal	-0.25017524	-1.022793	0.42689294	0.57917	1	110	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3564	tags=27%, list=20%, signal=34%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_GTPASE_ACTIVITY	GOBP_REGULATION_OF_GTPASE_ACTIVITY	GO_BP	Tumor_vs_Normal	110	0.42689294	0.57917	0.57917	1	3564	tags=27%, list=20%, signal=34%	0.237193941928117	27	20	34	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_GTPASE_ACTIVITY
GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM	GO_BP	Tumor_vs_Normal	-0.25998095	-1.0228833	0.42645073	0.57925177	1	87	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3709	tags=26%, list=20%, signal=33%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM	GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM	GO_BP	Tumor_vs_Normal	87	0.42645073	0.57925177	0.57925177	1	3709	tags=26%, list=20%, signal=33%	0.237132630477031	26	20	33	Tumor_vs_Normal::GO_BP::GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM
GOBP_RESPONSE_TO_INTERFERON_BETA	GO_BP	Tumor_vs_Normal	0.27582857	1.0347747	0.375	0.579632	1	34	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4397	tags=47%, list=24%, signal=62%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_RESPONSE_TO_INTERFERON_BETA	GOBP_RESPONSE_TO_INTERFERON_BETA	GO_BP	Tumor_vs_Normal	34	0.375	0.579632	0.579632	1	4397	tags=47%, list=24%, signal=62%	0.236847646251599	47	24	62	Tumor_vs_Normal::GO_BP::GOBP_RESPONSE_TO_INTERFERON_BETA
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND	GO_BP	Tumor_vs_Normal	-0.2910342	-1.0224044	0.4115942	0.5797607	1	45	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4391	tags=36%, list=24%, signal=47%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND	GO_BP	Tumor_vs_Normal	45	0.4115942	0.5797607	0.5797607	1	4391	tags=36%, list=24%, signal=47%	0.236751227324603	36	24	47	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND
GOBP_CELL_JUNCTION_MAINTENANCE	GO_BP	Tumor_vs_Normal	-0.2847716	-1.021576	0.43972602	0.5805008	1	53	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	6228	tags=43%, list=34%, signal=66%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_CELL_JUNCTION_MAINTENANCE	GOBP_CELL_JUNCTION_MAINTENANCE	GO_BP	Tumor_vs_Normal	53	0.43972602	0.5805008	0.5805008	1	6228	tags=43%, list=34%, signal=66%	0.236197177414906	43	34	66	Tumor_vs_Normal::GO_BP::GOBP_CELL_JUNCTION_MAINTENANCE
GOBP_RESPONSE_TO_LIGHT_INTENSITY	GO_BP	Tumor_vs_Normal	-0.35810345	-1.0216341	0.44660193	0.5806564	1	18	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	5125	tags=50%, list=28%, signal=70%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_RESPONSE_TO_LIGHT_INTENSITY	GOBP_RESPONSE_TO_LIGHT_INTENSITY	GO_BP	Tumor_vs_Normal	18	0.44660193	0.5806564	0.5806564	1	5125	tags=50%, list=28%, signal=70%	0.236080782801345	50	28	70	Tumor_vs_Normal::GO_BP::GOBP_RESPONSE_TO_LIGHT_INTENSITY
GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION	GO_BP	Tumor_vs_Normal	-0.31254867	-1.0218693	0.43364197	0.5806798	1	32	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2982	tags=28%, list=16%, signal=34%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION	GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION	GO_BP	Tumor_vs_Normal	32	0.43364197	0.5806798	0.5806798	1	2982	tags=28%, list=16%, signal=34%	0.236063281425124	28	16	34	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION
GOBP_REGULATION_OF_GLIOGENESIS	GO_BP	Tumor_vs_Normal	-0.25934586	-1.0217422	0.43682796	0.580693	1	84	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3981	tags=29%, list=22%, signal=36%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_GLIOGENESIS	GOBP_REGULATION_OF_GLIOGENESIS	GO_BP	Tumor_vs_Normal	84	0.43682796	0.580693	0.580693	1	3981	tags=29%, list=22%, signal=36%	0.236053409165051	29	22	36	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_GLIOGENESIS
GOBP_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS	GO_BP	Tumor_vs_Normal	-0.36220008	-1.0212898	0.42258066	0.5808449	1	19	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	5553	tags=53%, list=31%, signal=76%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS	GOBP_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS	GO_BP	Tumor_vs_Normal	19	0.42258066	0.5808449	0.5808449	1	5553	tags=53%, list=31%, signal=76%	0.235939819531554	53	31	76	Tumor_vs_Normal::GO_BP::GOBP_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS
GOBP_NEGATIVE_REGULATION_OF_BINDING	GO_BP	Tumor_vs_Normal	0.26395482	1.0336652	0.3899371	0.58176637	1	41	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3394	tags=32%, list=19%, signal=39%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_NEGATIVE_REGULATION_OF_BINDING	GOBP_NEGATIVE_REGULATION_OF_BINDING	GO_BP	Tumor_vs_Normal	41	0.3899371	0.58176637	0.58176637	1	3394	tags=32%, list=19%, signal=39%	0.235251387498656	32	19	39	Tumor_vs_Normal::GO_BP::GOBP_NEGATIVE_REGULATION_OF_BINDING
GOBP_TYPE_I_INTERFERON_PRODUCTION	GO_BP	Tumor_vs_Normal	0.21046759	1.0331528	0.34848484	0.5823531	1	127	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4959	tags=37%, list=27%, signal=51%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_TYPE_I_INTERFERON_PRODUCTION	GOBP_TYPE_I_INTERFERON_PRODUCTION	GO_BP	Tumor_vs_Normal	127	0.34848484	0.5823531	0.5823531	1	4959	tags=37%, list=27%, signal=51%	0.234813608336791	37	27	51	Tumor_vs_Normal::GO_BP::GOBP_TYPE_I_INTERFERON_PRODUCTION
GOBP_AMP_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	0.32110798	1.0310498	0.38133332	0.5824268	1	19	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	1486	tags=21%, list=8%, signal=23%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_AMP_METABOLIC_PROCESS	GOBP_AMP_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	19	0.38133332	0.5824268	0.5824268	1	1486	tags=21%, list=8%, signal=23%	0.23475864944995	21	8	23	Tumor_vs_Normal::GO_BP::GOBP_AMP_METABOLIC_PROCESS
GOBP_PENTOSE_PHOSPHATE_SHUNT	GO_BP	Tumor_vs_Normal	0.33277166	1.0313283	0.40885416	0.5824402	1	17	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4471	tags=41%, list=25%, signal=55%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_PENTOSE_PHOSPHATE_SHUNT	GOBP_PENTOSE_PHOSPHATE_SHUNT	GO_BP	Tumor_vs_Normal	17	0.40885416	0.5824402	0.5824402	1	4471	tags=41%, list=25%, signal=55%	0.234748657672249	41	25	55	Tumor_vs_Normal::GO_BP::GOBP_PENTOSE_PHOSPHATE_SHUNT
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	GO_BP	Tumor_vs_Normal	0.20206584	1.0313995	0.37908497	0.5830439	1	204	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4103	tags=28%, list=23%, signal=36%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_ALPHA_BETA_T_CELL_ACTIVATION	GO_BP	Tumor_vs_Normal	204	0.37908497	0.5830439	0.5830439	1	4103	tags=28%, list=23%, signal=36%	0.234298744023194	28	23	36	Tumor_vs_Normal::GO_BP::GOBP_ALPHA_BETA_T_CELL_ACTIVATION
GOBP_RESPONSE_TO_TESTOSTERONE	GO_BP	Tumor_vs_Normal	-0.30448815	-1.0197268	0.44868034	0.5833841	1	37	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2978	tags=30%, list=16%, signal=35%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_RESPONSE_TO_TESTOSTERONE	GOBP_RESPONSE_TO_TESTOSTERONE	GO_BP	Tumor_vs_Normal	37	0.44868034	0.5833841	0.5833841	1	2978	tags=30%, list=16%, signal=35%	0.2340454116496	30	16	35	Tumor_vs_Normal::GO_BP::GOBP_RESPONSE_TO_TESTOSTERONE
GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	GO_BP	Tumor_vs_Normal	-0.2691614	-1.0198355	0.43034482	0.5833993	1	70	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4391	tags=34%, list=24%, signal=45%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	GO_BP	Tumor_vs_Normal	70	0.43034482	0.5833993	0.5833993	1	4391	tags=34%, list=24%, signal=45%	0.234034096308424	34	24	45	Tumor_vs_Normal::GO_BP::GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND
GOBP_REGULATION_OF_POSTSYNAPSE_ASSEMBLY	GO_BP	Tumor_vs_Normal	-0.29922205	-1.0199252	0.4148148	0.5834726	1	38	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2850	tags=24%, list=16%, signal=28%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_POSTSYNAPSE_ASSEMBLY	GOBP_REGULATION_OF_POSTSYNAPSE_ASSEMBLY	GO_BP	Tumor_vs_Normal	38	0.4148148	0.5834726	0.5834726	1	2850	tags=24%, list=16%, signal=28%	0.233979533702939	24	16	28	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_POSTSYNAPSE_ASSEMBLY
GOBP_ANIMAL_ORGAN_REGENERATION	GO_BP	Tumor_vs_Normal	0.25513983	1.031513	0.40604028	0.5835441	1	47	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	383	tags=11%, list=2%, signal=11%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_ANIMAL_ORGAN_REGENERATION	GOBP_ANIMAL_ORGAN_REGENERATION	GO_BP	Tumor_vs_Normal	47	0.40604028	0.5835441	0.5835441	1	383	tags=11%, list=2%, signal=11%	0.233926317574164	11	2	11	Tumor_vs_Normal::GO_BP::GOBP_ANIMAL_ORGAN_REGENERATION
GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC	GO_BP	Tumor_vs_Normal	-0.31673044	-1.0199351	0.40882352	0.58373946	1	31	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	5748	tags=48%, list=32%, signal=71%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC	GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC	GO_BP	Tumor_vs_Normal	31	0.40882352	0.58373946	0.58373946	1	5748	tags=48%, list=32%, signal=71%	0.233780947976434	48	32	71	Tumor_vs_Normal::GO_BP::GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC
GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	-0.28541926	-1.0193009	0.40928882	0.58382404	1	49	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3483	tags=27%, list=19%, signal=33%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	49	0.40928882	0.58382404	0.58382404	1	3483	tags=27%, list=19%, signal=33%	0.233718026127055	27	19	33	Tumor_vs_Normal::GO_BP::GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	GO_BP	Tumor_vs_Normal	-0.32875505	-1.0193355	0.4265625	0.58402085	1	26	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3854	tags=38%, list=21%, signal=49%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	GO_BP	Tumor_vs_Normal	26	0.4265625	0.58402085	0.58402085	1	3854	tags=38%, list=21%, signal=49%	0.233571647958988	38	21	49	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GO_BP	Tumor_vs_Normal	0.21906924	1.0316142	0.38647342	0.58404416	1	120	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4178	tags=35%, list=23%, signal=45%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GO_BP	Tumor_vs_Normal	120	0.38647342	0.58404416	0.58404416	1	4178	tags=35%, list=23%, signal=45%	0.233554314327233	35	23	45	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION
GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	0.26029468	1.0317936	0.3846154	0.58437437	1	45	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2961	tags=20%, list=16%, signal=24%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS	GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	45	0.3846154	0.58437437	0.58437437	1	2961	tags=20%, list=16%, signal=24%	0.233308839985625	20	16	24	Tumor_vs_Normal::GO_BP::GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS
GOBP_ENDODERMAL_CELL_DIFFERENTIATION	GO_BP	Tumor_vs_Normal	0.26204753	1.0318643	0.3820598	0.58496493	1	46	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2015	tags=17%, list=11%, signal=20%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_ENDODERMAL_CELL_DIFFERENTIATION	GOBP_ENDODERMAL_CELL_DIFFERENTIATION	GO_BP	Tumor_vs_Normal	46	0.3820598	0.58496493	0.58496493	1	2015	tags=17%, list=11%, signal=20%	0.232870170095647	17	11	20	Tumor_vs_Normal::GO_BP::GOBP_ENDODERMAL_CELL_DIFFERENTIATION
