gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	gene_id	pvalue	padj	stat	layer	significant	direction	comparison	reference	contrast	method
ABCA7	0.179359432603014	7.99943282051282	2.35712052296609	0.0186626816678152	0.0251307848143669	-4.87095876859304	ABCA7	ABCA7	0.0186626816678152	0.0251307848143669	2.35712052296609	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
AGAP6	-0.161614948084662	6.47094679487179	-2.35654069962288	0.0186916175534448	0.0251678798742128	-4.87231394028931	AGAP6	AGAP6	0.0186916175534448	0.0251678798742128	-2.35654069962288	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
HEATR2	-0.0992331142695164	9.71426307692308	-2.35614043283107	0.0187116252622596	0.0251929487099521	-4.87324950133089	HEATR2	HEATR2	0.0187116252622596	0.0251929487099521	-2.35614043283107	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
TUBGCP4	0.111107413156825	8.20863538461538	2.35474017717281	0.0187817661187969	0.0252855070524037	-4.87652114720901	TUBGCP4	TUBGCP4	0.0187817661187969	0.0252855070524037	2.35474017717281	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PELI3	0.144509384731212	7.8888832051282	2.35454741926248	0.0187914396655395	0.0252966517930174	-4.87697136883394	PELI3	PELI3	0.0187914396655395	0.0252966517930174	2.35454741926248	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PMM2	-0.102791090268537	10.1369316666667	-2.35381648718329	0.018828161139588	0.0253442035416981	-4.87867826527795	PMM2	PMM2	0.018828161139588	0.0253442035416981	-2.35381648718329	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
NR1D2	0.140039944598859	10.1217087179487	2.35270251197795	0.0188842649098349	0.0254178364058503	-4.88127909117952	NR1D2	NR1D2	0.0188842649098349	0.0254178364058503	2.35270251197795	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
FRMPD1	-0.331492012381597	3.12027333333333	-2.35227352170428	0.0189059240890772	0.025445100060199	-4.88228070831901	FRMPD1	FRMPD1	0.0189059240890772	0.025445100060199	-2.35227352170428	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PDE1B	0.204507833313187	6.60856641025641	2.35136288209395	0.0189518886341495	0.0255050693377252	-4.88440418316869	PDE1B	PDE1B	0.0189518886341495	0.0255050693377252	2.35136288209395	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C3orf48	0.0958608687569129	0.497612307692308	2.35129648319413	0.0189552467955764	0.0255076951571411	-4.88455905482688	C3orf48	C3orf48	0.0189552467955764	0.0255076951571411	2.35129648319413	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ZNF581	0.130716599894029	8.46044730769231	2.35123303933807	0.0189584559910446	0.0255101201411451	-4.88470702998517	ZNF581	ZNF581	0.0189584559910446	0.0255101201411451	2.35123303933807	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ZYG11B	-0.0882692765316744	9.85638012820513	-2.35083884762547	0.0189784061519332	0.0255350694024341	-4.88562634649525	ZYG11B	ZYG11B	0.0189784061519332	0.0255350694024341	-2.35083884762547	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
GRK5	-0.149642285204369	7.66118641025641	-2.34977738014714	0.0190322188102643	0.0256055728987964	-4.88810109849473	GRK5	GRK5	0.0190322188102643	0.0256055728987964	-2.34977738014714	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PITX1	-0.436191044720621	8.11025948717949	-2.34872886307228	0.0190855487032794	0.0256754164768293	-4.89054562823212	PITX1	PITX1	0.0190855487032794	0.0256754164768293	-2.34872886307228	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
CARD11	-0.265355294248871	6.48638615384615	-2.34850282781779	0.0190970429001117	0.0256889731198431	-4.89107198549301	CARD11	CARD11	0.0190970429001117	0.0256889731198431	-2.34850282781779	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
NUCB1	-0.10094259195567	12.2788911538462	-2.34696397417918	0.0191754957006758	0.0257925924883182	-4.8946550658246	NUCB1	NUCB1	0.0191754957006758	0.0257925924883182	-2.34696397417918	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C22orf40	-0.108756692291237	6.98201051282051	-2.34592880197875	0.019228450619876	0.0258619023138017	-4.89706460197524	C22orf40	C22orf40	0.019228450619876	0.0258619023138017	-2.34592880197875	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
NEU1	0.116320477974318	10.9369247435897	2.34500407973093	0.0192758636484828	0.0259237486708712	-4.89921616107408	NEU1	NEU1	0.0192758636484828	0.0259237486708712	2.34500407973093	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
NDUFV3	-0.0999258712202238	9.46148628205128	-2.34485094042581	0.0192837253900967	0.0259323980117991	-4.89957239086851	NDUFV3	NDUFV3	0.0192837253900967	0.0259323980117991	-2.34485094042581	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
IMMP2L	0.152391540170478	6.59510064102564	2.3447542547937	0.0192886904045111	0.0259371508932934	-4.89979728736882	IMMP2L	IMMP2L	0.0192886904045111	0.0259371508932934	2.3447542547937	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
LASS3	-0.308931751550026	1.61462166666667	-2.34364112104532	0.0193459757360582	0.0260122520298894	-4.90238688484204	LASS3	LASS3	0.0193459757360582	0.0260122520298894	-2.34364112104532	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
POLR2J2	-0.302326939272528	7.27492025641026	-2.34233140412449	0.0194135178971775	0.0261011321535101	-4.90543103400396	POLR2J2	POLR2J2	0.0194135178971775	0.0261011321535101	-2.34233140412449	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ODF2	0.09935033417303	10.311638974359	2.34172595099165	0.0194447679018102	0.0261412085496416	-4.90683667285197	ODF2	ODF2	0.0194447679018102	0.0261412085496416	2.34172595099165	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
GIPC2	0.277229353312453	4.14133	2.34132947309134	0.019465283830455	0.0261668493669227	-4.90775763384139	GIPC2	GIPC2	0.019465283830455	0.0261668493669227	2.34132947309134	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
TMEM156	-0.326102519079	4.29542935897436	-2.34028396481568	0.0195195064650445	0.0262377943727139	-4.91018621691452	TMEM156	TMEM156	0.0195195064650445	0.0262377943727139	-2.34028396481568	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
LOC283663	0.228197941047971	4.35435346153846	2.34005559164812	0.0195313296979268	0.0262510855368498	-4.91071563601269	LOC283663	LOC283663	0.0195313296979268	0.0262510855368498	2.34005559164812	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
NNMT	-0.224890264828634	10.3180074358974	-2.34003791828015	0.0195322904079964	0.0262510855368498	-4.91075769605903	NNMT	NNMT	0.0195322904079964	0.0262510855368498	-2.34003791828015	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
HIST2H2AA3	0.286282978090521	9.44760705128205	2.3396391155356	0.0195530079458999	0.0262769815456797	-4.91168339745076	HIST2H2AA3	HIST2H2AA3	0.0195530079458999	0.0262769815456797	2.3396391155356	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
HEPN1	0.326181502895541	1.60476166666667	2.33940220863181	0.0195653242060449	0.0262915842066109	-4.91223323236783	HEPN1	HEPN1	0.0195653242060449	0.0262915842066109	2.33940220863181	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SEPT7L	-0.105667330055122	0.582597051282051	-2.33926965906947	0.019572175048099	0.0262988409017927	-4.91253981017354	SEPT7L	SEPT7L	0.019572175048099	0.0262988409017927	-2.33926965906947	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
BCL7C	-0.145041331486613	9.27580692307692	-2.33864740746278	0.0196045813634768	0.0263404324863611	-4.91398399471105	BCL7C	BCL7C	0.0196045813634768	0.0263404324863611	-2.33864740746278	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PSPC1	-0.0941762081818922	9.84935166666667	-2.33733653647528	0.0196729587162968	0.0264303444914588	-4.91702407740066	PSPC1	PSPC1	0.0196729587162968	0.0264303444914588	-2.33733653647528	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
CLIC2	-0.190908565798165	7.71207512820513	-2.33714934751653	0.0196827565003097	0.0264415481729614	-4.91745845240712	CLIC2	CLIC2	0.0196827565003097	0.0264415481729614	-2.33714934751653	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
GSG1	0.118726372247373	0.401184102564103	2.33711882058357	0.0196843377730276	0.0264417130621827	-4.91752888421968	GSG1	GSG1	0.0196843377730276	0.0264417130621827	2.33711882058357	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PPA2	0.099136412310953	10.0805126923077	2.33658132577166	0.0197124549369861	0.0264775206010684	-4.91877494768623	PPA2	PPA2	0.0197124549369861	0.0264775206010684	2.33658132577166	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
VIP	0.148990581804999	0.908143846153846	2.3359691146444	0.0197445234259397	0.0265166667211571	-4.92019388020515	VIP	VIP	0.0197445234259397	0.0265166667211571	2.3359691146444	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PLA2G15	-0.110010345885346	9.1448858974359	-2.33596909477692	0.0197445244673672	0.0265166667211571	-4.9201939262464	PLA2G15	PLA2G15	0.0197445244673672	0.0265166667211571	-2.33596909477692	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
FGF5	-0.289896009444223	1.54075487179487	-2.33531320193046	0.0197789749800962	0.0265609657343825	-4.9217147161048	FGF5	FGF5	0.0197789749800962	0.0265609657343825	-2.33531320193046	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ZC3H7B	-0.109223781593073	11.06434	-2.33418013872061	0.01983849423373	0.0266389202254122	-4.92433812002003	ZC3H7B	ZC3H7B	0.01983849423373	0.0266389202254122	-2.33418013872061	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ZCCHC12	-0.20405665510927	1.87886782051282	-2.33408792304764	0.0198433486972161	0.0266434653037944	-4.92455165674387	ZCCHC12	ZCCHC12	0.0198433486972161	0.0266434653037944	-2.33408792304764	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
RPLP0	-0.123284114929511	14.407351025641	-2.33345892101323	0.0198764886616686	0.0266859855548686	-4.92600796635054	RPLP0	RPLP0	0.0198764886616686	0.0266859855548686	-2.33345892101323	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
TTC32	-0.169415348720476	5.74160743589744	-2.33146823352072	0.0199816904419845	0.0268252418559491	-4.93061439458129	TTC32	TTC32	0.0199816904419845	0.0268252418559491	-2.33146823352072	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
FGF2	-0.327129421169555	6.78229230769231	-2.33068687186488	0.0200231594293099	0.0268789231613446	-4.93242240895625	FGF2	FGF2	0.0200231594293099	0.0268789231613446	-2.33068687186488	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
HSCB	0.118372186950984	7.49622628205128	2.32995208312889	0.020062140740288	0.0269292573286451	-4.93412014842907	HSCB	HSCB	0.020062140740288	0.0269292573286451	2.32995208312889	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
NIPSNAP3A	-0.100760449530108	9.04208512820513	-2.3297038826922	0.0200753377489588	0.0269449765344543	-4.93469384141195	NIPSNAP3A	NIPSNAP3A	0.0200753377489588	0.0269449765344543	-2.3297038826922	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
CLDN15	-0.143057104081653	6.37764641025641	-2.32899652173515	0.0201129903297315	0.0269935150790422	-4.93632851197144	CLDN15	CLDN15	0.0201129903297315	0.0269935150790422	-2.32899652173515	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
DNAJA2	-0.10555643108783	10.6751785897436	-2.32880629859055	0.0201231263716832	0.0270051194013062	-4.93676802321002	DNAJA2	DNAJA2	0.0201231263716832	0.0270051194013062	-2.32880629859055	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
CD55	-0.184278424227788	10.6049725641026	-2.32810929774019	0.0201603478829293	0.0270530678585955	-4.93837914976765	CD55	CD55	0.0201603478829293	0.0270530678585955	-2.32810929774019	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
THOP1	-0.130420386878482	9.17384461538462	-2.32745458917169	0.0201952809341726	0.02709793857269	-4.93989013290125	THOP1	THOP1	0.0201952809341726	0.02709793857269	-2.32745458917169	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
IFI27L1	-0.169736843621894	6.36531782051282	-2.32668926060111	0.020236234555037	0.0271508804209789	-4.94165705727963	IFI27L1	IFI27L1	0.020236234555037	0.0271508804209789	-2.32668926060111	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
CABYR	0.222808312960704	7.31803141025641	2.32429931580385	0.0203646241202772	0.0273211182325543	-4.94717182016112	CABYR	CABYR	0.0203646241202772	0.0273211182325543	2.32429931580385	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
CD74	-0.221095054796923	14.8664344871795	-2.32375380282235	0.0203940321751965	0.0273585473808004	-4.94842986995386	CD74	CD74	0.0203940321751965	0.0273585473808004	-2.32375380282235	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
MRPS33	-0.110067535485552	9.38603512820513	-2.32208077127282	0.0204843782953087	0.0274777132161044	-4.95228462264576	MRPS33	MRPS33	0.0204843782953087	0.0274777132161044	-2.32208077127282	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
LOC100132247	0.184811202929936	7.18283794871795	2.32190203139065	0.0204940558600605	0.0274886607492629	-4.95269639326273	LOC100132247	LOC100132247	0.0204940558600605	0.0274886607492629	2.32190203139065	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
RLIM	-0.0808828107716195	10.8419485897436	-2.3217463584218	0.0205024877610015	0.0274979359783381	-4.95305499818641	RLIM	RLIM	0.0205024877610015	0.0274979359783381	-2.3217463584218	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PAPSS2	-0.303010415601564	9.44216346153846	-2.32141691750716	0.0205203856389033	0.0275199046639798	-4.95381480441179	PAPSS2	PAPSS2	0.0205203856389033	0.0275199046639798	-2.32141691750716	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ARL6IP1	0.108405700926754	13.0930603846154	2.32135589115722	0.0205236504441304	0.027522247126388	-4.95395436589486	ARL6IP1	ARL6IP1	0.0205236504441304	0.027522247126388	2.32135589115722	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
CLEC17A	-0.308345164019	1.83982615384615	-2.32031556159385	0.0205801718258463	0.0275960011117431	-4.95635082951669	CLEC17A	CLEC17A	0.0205801718258463	0.0275960011117431	-2.32031556159385	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ZNF114	-0.29393261789011	2.93496807692308	-2.3202800143614	0.0205820761368078	0.0275965134445817	-4.95643203629499	ZNF114	ZNF114	0.0205820761368078	0.0275965134445817	-2.3202800143614	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
LOC440356	0.321887117374206	1.87851256410256	2.32005228406667	0.0205944861442558	0.0276111107313426	-4.95695688683902	LOC440356	LOC440356	0.0205944861442558	0.0276111107313426	2.32005228406667	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
DSTYK	0.10519929354242	9.87220153846154	2.3196759956438	0.0206149158615305	0.0276364571214736	-4.95782198671535	DSTYK	DSTYK	0.0206149158615305	0.0276364571214736	2.3196759956438	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ARL6IP4	0.144873933574379	10.4985501282051	2.31940621612551	0.0206296399120806	0.0276541512840957	-4.95844361399063	ARL6IP4	ARL6IP4	0.0206296399120806	0.0276541512840957	2.31940621612551	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PEX5	-0.105124811533839	9.90716423076923	-2.31901655873913	0.0206508385604264	0.0276805214241752	-4.95933945248427	PEX5	PEX5	0.0206508385604264	0.0276805214241752	-2.31901655873913	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
FRMD4B	0.149582253041954	8.76547794871795	2.31874573702617	0.0206656123647419	0.0276982763980782	-4.9599626435706	FRMD4B	FRMD4B	0.0206656123647419	0.0276982763980782	2.31874573702617	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
EPB49	-0.275372801383182	7.99377256410256	-2.31818767003883	0.0206961138143742	0.0277371070703622	-4.96124723355705	EPB49	EPB49	0.0206961138143742	0.0277371070703622	-2.31818767003883	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
RGS14	0.182645580457157	8.0467167948718	2.31784275327146	0.0207149386966494	0.0277602841241541	-4.96203999643734	RGS14	RGS14	0.0207149386966494	0.0277602841241541	2.31784275327146	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ZFP3	0.112387096924119	8.01026217948718	2.31765084756208	0.0207254093502391	0.0277722629987793	-4.96248081073902	ZFP3	ZFP3	0.0207254093502391	0.0277722629987793	2.31765084756208	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PELO	0.0842127301796829	8.77157525641026	2.3171530601629	0.0207526480504255	0.0278067077979427	-4.96362534898499	PELO	PELO	0.0207526480504255	0.0278067077979427	2.3171530601629	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
MYL6	0.106958758679662	13.7255175641026	2.3168743311516	0.0207679136265263	0.0278251057671491	-4.96426611107809	MYL6	MYL6	0.0207679136265263	0.0278251057671491	2.3168743311516	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ARHGAP5	0.136543345820284	10.7747966666667	2.31676966974324	0.0207736710443519	0.0278307628113402	-4.9645071990332	ARHGAP5	ARHGAP5	0.0207736710443519	0.0278307628113402	2.31676966974324	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PMEPA1	-0.203436741371451	11.3253912820513	-2.31636785503297	0.0207957219149481	0.0278582459614346	-4.96543122012698	PMEPA1	PMEPA1	0.0207957219149481	0.0278582459614346	-2.31636785503297	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
EMR3	-0.178401728032423	0.800278846153846	-2.31589056790518	0.0208218713082451	0.0278912150840235	-4.96652704833775	EMR3	EMR3	0.0208218713082451	0.0278912150840235	-2.31589056790518	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C6orf64	-0.108896092174122	9.80321371794872	-2.31565423956309	0.0208348517253255	0.0279065405931605	-4.96707004967104	C6orf64	C6orf64	0.0208348517253255	0.0279065405931605	-2.31565423956309	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
GPR109A	-0.265038117104642	5.17920205128205	-2.31547301747294	0.0208448101988058	0.0279178164963173	-4.96748639874394	GPR109A	GPR109A	0.0208448101988058	0.0279178164963173	-2.31547301747294	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
BTG1	-0.139154178789523	11.6956402564103	-2.3146351738816	0.020890937421971	0.0279775285900061	-4.96941159559924	BTG1	BTG1	0.020890937421971	0.0279775285900061	-2.3146351738816	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
XAB2	0.102240124001884	10.019273974359	2.31455119825598	0.0208955301645363	0.0279816122287546	-4.9696037366993	XAB2	XAB2	0.0208955301645363	0.0279816122287546	2.31455119825598	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
TMCC3	-0.208732454289415	7.70923935897436	-2.31404123025868	0.0209236726127852	0.0280172288054644	-4.97077554297817	TMCC3	TMCC3	0.0209236726127852	0.0280172288054644	-2.31404123025868	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ARHGEF11	-0.0992187434350509	10.7131579487179	-2.31226740903693	0.0210216523664097	0.0281463468058081	-4.97484581800577	ARHGEF11	ARHGEF11	0.0210216523664097	0.0281463468058081	-2.31226740903693	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C20orf199	0.144612764573024	10.6412248717949	2.31137153113833	0.0210713454249095	0.0282107984054489	-4.97690157873075	C20orf199	C20orf199	0.0210713454249095	0.0282107984054489	2.31137153113833	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SLC16A7	-0.262092636109279	4.33409448717949	-2.31098216510918	0.0210929217712107	0.0282375999697444	-4.9777936499466	SLC16A7	SLC16A7	0.0210929217712107	0.0282375999697444	-2.31098216510918	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SDAD1	-0.0845957891409999	10.1471876923077	-2.31057191193717	0.0211157155135528	0.0282660272129661	-4.97873426510484	SDAD1	SDAD1	0.0211157155135528	0.0282660272129661	-2.31057191193717	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
MRO	0.221861626339709	4.63922320512821	2.31001642101375	0.0211466129563002	0.0283052972744217	-4.98000761414011	MRO	MRO	0.0211466129563002	0.0283052972744217	2.31001642101375	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
MACROD1	0.189922517405807	7.47987628205128	2.30977782534623	0.0211599004435807	0.0283209918893817	-4.98055454496049	MACROD1	MACROD1	0.0211599004435807	0.0283209918893817	2.30977782534623	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
KRTCAP3	-0.30551232768477	8.15442397435898	-2.30967186033492	0.0211658424643646	0.0283258392323864	-4.98079826279212	KRTCAP3	KRTCAP3	0.0211658424643646	0.0283258392323864	-2.30967186033492	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
